filename,normalized_category,normalized_subcategory,confidence,source
train_192_det107_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det108_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det103_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det104_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det0_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det114_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det105_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det109_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det106_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det113_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det111_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det10_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det110_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_191_det93_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_192_det120_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det121_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det116_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det115_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det112_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det122_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det123_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det11_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det125_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det118_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det126_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det131_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det133_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det12_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det128_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det119_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det124_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det129_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det127_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det135_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det136_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det132_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det130_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det138_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det13_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det140_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det134_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det139_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det141_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det142_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det137_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det146_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det143_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det147_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det144_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det148_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det149_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det145_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det159_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det14_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det152_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det150_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det151_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det154_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det155_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det160_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det15_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det156_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det153_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det158_crop.jpg,Beverages,Juice,1.0,gemini
train_192_det167_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det157_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det161_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det165_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det162_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det168_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det164_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det117_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det163_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det16_crop.jpg,Beverages,Juice,1.0,gemini
train_192_det169_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det166_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det172_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det170_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det20_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det171_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det24_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det18_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det26_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det17_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det21_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det23_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det22_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det1_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det25_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det19_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det32_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det30_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det28_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det2_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det33_crop.jpg,Household Cleaning & Laundry,Household Cleaners,1.0,gemini
train_192_det37_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det29_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det34_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det36_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det35_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det27_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det3_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det38_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det31_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det44_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det40_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det43_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det45_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det42_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det4_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det48_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det47_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det52_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det51_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det53_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det49_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det41_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det46_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det50_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det58_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det5_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det54_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det55_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det60_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det39_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det56_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det62_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det59_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det57_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det63_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det61_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det66_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det67_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det65_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det64_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det70_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det75_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det69_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det74_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det72_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det71_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det68_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det78_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det77_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det6_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det73_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det82_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det7_crop.jpg,Beverages,Juice,1.0,gemini
train_192_det85_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det76_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det80_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det81_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det86_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det91_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det90_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det84_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det88_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det83_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det97_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det89_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det79_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det93_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det92_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_192_det94_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det8_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det96_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det95_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det99_crop.jpg,Beverages,Energy & Sports Drinks,1.0,gemini
train_193_det100_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det98_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_192_det87_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_193_det10_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det102_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_192_det9_crop.jpg,Beverages,Soft Drinks,1.0,gemini
train_193_det103_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det105_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det108_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det0_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det109_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det107_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det101_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det104_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det116_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det111_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det119_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det113_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det106_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det115_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det122_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det114_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det112_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det11_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det117_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det118_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det124_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det126_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det123_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det121_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det120_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det125_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det133_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det128_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det134_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det139_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det132_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det131_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det12_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det143_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det110_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det129_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det130_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det136_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det135_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det140_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det13_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det142_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det137_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det146_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det141_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det138_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det127_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det147_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det145_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det150_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det144_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det151_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det14_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det153_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det149_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det158_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det148_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det161_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det166_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det160_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det156_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det154_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det152_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det157_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det163_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det173_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det171_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det159_crop.jpg,Personal Care & Beauty,Skin Care,1.0,gemini
train_193_det169_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det15_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det162_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det155_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det170_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det174_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det167_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det172_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det164_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det178_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det16_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det168_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det176_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det177_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det175_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det184_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det165_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det182_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det180_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det179_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det181_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det183_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det190_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det194_crop.jpg,Home & Kitchen,Candles & Home Fragrance,1.0,gemini
train_193_det191_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det187_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det17_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det185_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det192_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det186_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det188_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det18_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det198_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det19_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det189_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det200_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det195_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det203_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det197_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det208_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det196_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det206_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det210_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det193_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det199_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det201_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det1_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det212_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det20_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det209_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det207_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det202_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det214_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det205_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det204_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det219_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det213_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det211_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det217_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det218_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det225_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det220_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det215_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det226_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det216_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det228_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det21_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det222_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det224_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det221_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det24_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det227_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det25_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det22_crop.jpg,Snacks & Confectionery,Candy & Chocolate,1.0,gemini
train_193_det23_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det223_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det34_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det2_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det28_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det26_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det29_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det27_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det32_crop.jpg,Snacks & Confectionery,Candy & Chocolate,1.0,gemini
train_193_det30_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det35_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det40_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det41_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det31_crop.jpg,Snacks & Confectionery,Candy & Chocolate,1.0,gemini
train_193_det36_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det33_crop.jpg,Snacks & Confectionery,Candy & Chocolate,1.0,gemini
train_193_det44_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det37_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det39_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det43_crop.jpg,Paper & Hygiene,Paper Towels & Tissue,1.0,gemini
train_193_det3_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det46_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det49_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det48_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det52_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det47_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det50_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det42_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det45_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det4_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det53_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det38_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
train_193_det51_crop.jpg,Oral Care,Toothpaste & Oral Care,1.0,gemini
train_193_det56_crop.jpg,Other / Unclear,Unclear / Generic Product,1.0,gemini
